"2473261","Ar Rejdane","Ar Rejdane","Ar Rejdane,Er Rejdane","36.9333","8.96667","P","PPL","TN","TN","17","2154","215453","","0",\N,"216","Africa/Tunis","2018-08-05"
"2473257","Ar Rudayyif","Ar Rudayyif","Ar Rudayyif,Erdaief,Rdayif,Redevef,Redevel,Redeyef","34.3827","8.15549","P","PPL","TN","","30","6156","615654","","30048",\N,"569","Africa/Tunis","2018-08-05"
"2473273","Aram","Aram","Aram,`Arram,‘Arrām","33.5836","10.3221","P","PPL","TN","","29","5160","516059","","0",\N,"52","Africa/Tunis","2018-08-05"
"2585474","Argoub Mechtat","Argoub Mechtat","","36.5792","8.41806","P","PPL","TN","","06","2257","225753","","0",\N,"605","Africa/Tunis","2018-08-05"
"2474003","Arhir","Arhir","Aghir,Aghīr,Arhir,Bordj d'Arhir,Bordj d’Arhir","33.7626","11.0086","P","PPL","TN","","28","5257","525752","","0",\N,"9","Africa/Tunis","2018-08-05"
"2473247","Ariana","Ariana","Ar'jana,Ariana,Arjana,Aryana,Aryanah,Aryānah,El Ariana,L'Ariana,L’Ariana,ai er ya nai,aliana,aryanh,aryant,aryant‎,Αρυάνα,Арьяна,Аряна,أريانة,أريانة‎,اریانه,艾尔亚奈,아리아나","36.8601","10.1934","P","PPLA","TN","","38","1251","125153","","97687",\N,"11","Africa/Tunis","2018-08-05"
"2473284","Arkou","Arkou","","33.7819","11.0102","P","PPL","TN","","28","5257","525752","","0",\N,"24","Africa/Tunis","2018-08-05"
"2587144","Arlet en Najaa","Arlet en Najaa","","35.2528","10.0858","P","PPL","TN","","03","4161","416163","","0",\N,"101","Africa/Tunis","2018-08-05"
"2473281","Armand-Colin","Armand-Colin","","36.5545","9.94449","P","PPL","TN","","37","1653","165358","","0",\N,"186","Africa/Tunis","2018-08-05"
"2473182","As Sanad","As Sanad","As Sanad,Sened","34.5405","9.25263","P","PPL","TN","","30","6161","616152","","0",\N,"408","Africa/Tunis","2018-08-05"
"2473183","As Sanad","As Sanad","As Sanad,Es Send,Es Sened,Sened","34.4628","9.26404","P","PPL","TN","","30","6161","616151","","7859",\N,"600","Africa/Tunis","2018-08-05"
"2473177","As Sars","As Sars","As Sars,Le Sers,Les Sers,Sers","36.0764","9.02117","P","PPL","TN","","14","2361","236153","","10979",\N,"487","Africa/Tunis","2018-08-05"
"2473167","As Segala","As Segala","As Segala,Es Segala","33.8","10.9167","P","PPL","TN","TN","28","5257","525756","","0",\N,"22","Africa/Tunis","2018-08-05"
"2473844","Attar","Attar","Al `Attar,Al ‘Aţţār,Attar,El Attar","36.7319","10.0717","P","PPL","TN","","36","1164","116456","","0",\N,"84","Africa/Tunis","2018-08-05"
"8435884","Avitina","Avitina","Abitina","36.6279","9.54908","P","PPLH","TN","","17","2159","215952","","0",\N,"113","Africa/Tunis","2018-08-05"
"2472861","Azib el Mroug","Azib el Mroug","Azib el Mroug,`Azib al Muruq,‘Azīb al Murūq","36.5364","8.29778","P","PPL","TN","TN","06","2257","225755","","0",\N,"795","Africa/Tunis","2018-08-05"
"2590365","Bab Alleoua","Bab Alleoua","","36.7911","10.1867","P","PPL","TN","","36","1153","115353","","0",\N,"2","Africa/Tunis","2018-08-05"
"2472818","Bab Djazira","Bab Djazira","Bab Djarira,Bab Djazira,Bab al Jazirah,Bāb al Jazīrah,Quartier de Bab-Djazira","36.8","10.1833","P","PPLX","TN","","36","1153","115355","","0",\N,"8","Africa/Tunis","2018-08-05"
"11049536","Bab El Bhar","Bab El Bhar","","36.7991","10.1755","P","PPLX","TN","","36","1152","115259","","0","0","9","Africa/Tunis","2018-08-05"
