"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","country_code","cc2","admin1_code","admin2_code","admin3_code","admin4_code","population","elevation","dem","timezone","modification_date"
4669911,"Agua Dulce Ranch Number 2 Colonia","Agua Dulce Ranch Number 2 Colonia","",27.9472,-98.0314,"P","PPL","US","","TX",249,"","",0,67,71,"America/Chicago","2006-01-15"
4669912,"Agua Dulce Ranch Number 3 Colonia","Agua Dulce Ranch Number 3 Colonia","",27.9603,-98.0303,"P","PPL","US","","TX",249,"","",0,65,68,"America/Chicago","2006-01-15"
4669929,"Agua Nueva","Agua Nueva","",26.9017,-98.6003,"P","PPL","US","","TX",247,"","",0,127,129,"America/Chicago","2006-01-15"
4669940,"Aguilares","Aguilares","",27.4486,-99.0872,"P","PPL","US","","TX",479,"","",21,183,184,"America/Chicago","2011-05-14"
4669941,"Aguilares Acres Colonia","Aguilares Acres Colonia","",27.4522,-99.0922,"P","PPL","US","","TX",479,"","",0,178,178,"America/Chicago","2006-01-15"
4669953,"Aiken","Aiken","",31.6899,-94.3322,"P","PPL","US","","TX",419,"","",0,124,128,"America/Chicago","2006-01-15"
4669956,"Aikin Grove","Aikin Grove","Aiken Grove,Aikin Grove",33.5557,-95.0486,"P","PPL","US","","TX",387,"","",0,115,119,"America/Chicago","2006-01-15"
4669958,"Aimee Acres Colonia","Aimee Acres Colonia","",27.9333,-98.0342,"P","PPL","US","","TX",249,"","",0,79,82,"America/Chicago","2006-01-15"
4669959,"Aimee Acres Number 2 Colonia","Aimee Acres Number 2 Colonia","",27.9372,-98.0364,"P","PPL","US","","TX",249,"","",0,83,86,"America/Chicago","2006-01-15"
4669960,"Ainsworth","Ainsworth","",30.3141,-95.0308,"P","PPL","US","","TX",291,"","",0,40,47,"America/Chicago","2010-09-05"
4669970,"Airport City","Airport City","",29.533,-98.3014,"P","PPL","US","","TX","029","","",0,223,223,"America/Chicago","2010-10-12"
4669973,"Airport Heights Colonia","Airport Heights Colonia","",26.4092,-98.8364,"P","PPL","US","","TX",427,"","",0,79,80,"America/Chicago","2006-01-15"
4669978,"Airport Road Addition","Airport Road Addition","",27.22,-98.0994,"P","PPL","US","","TX","047","","",93,31,34,"America/Chicago","2011-05-14"
4669979,"Airport Road Addition Colonia","Airport Road Addition Colonia","",27.2142,-98.1122,"P","PPL","US","","TX","047","","",0,32,33,"America/Chicago","2006-01-15"
4669980,"Airville","Airville","",31.0771,-97.1636,"P","PPL","US","","TX","027","","",0,166,166,"America/Chicago","2006-01-15"
4669992,"Ala Blanca Colonia","Ala Blanca Colonia","",26.4103,-98.9984,"P","PPL","US","","TX",427,"","",0,66,64,"America/Chicago","2006-01-15"
4669993,"Ala Blanca Colonia Number 1","Ala Blanca Colonia Number 1","Ala Blanca Colonia Number 1,Ala Blanca Subdivision Number 1 Colonia",26.2223,-98.3553,"P","PPL","US","","TX",215,"","",0,42,45,"America/Chicago","2006-01-15"
4669994,"Ala Blanca Colonia Number 2","Ala Blanca Colonia Number 2","Ala Blanca Colonia Number 2,Ala Blanca Subdivision Number 2 Colonia",26.2204,-98.3533,"P","PPL","US","","TX",215,"","",0,43,47,"America/Chicago","2006-01-15"
4669995,"Ala Blanca Colonia Number 3","Ala Blanca Colonia Number 3","Ala Blanca Colonia Number 3,Ala Blanca Subdivision Number 3 Colonia",26.2204,-98.3542,"P","PPL","US","","TX",215,"","",0,42,46,"America/Chicago","2006-01-15"
4669996,"Ala Blanca Colonia Number 4","Ala Blanca Colonia Number 4","Ala Blanca Colonia Number 4,Ala Blanca Subdivision Number 4 Colonia",26.2204,-98.3553,"P","PPL","US","","TX",215,"","",0,41,43,"America/Chicago","2006-01-15"
4669997,"Ala Blanca Norte Number 1 Colonia","Ala Blanca Norte Number 1 Colonia","",26.2234,-98.3522,"P","PPL","US","","TX",215,"","",0,44,48,"America/Chicago","2006-01-15"
4669998,"Ala Blanca Norte Number 2 Colonia","Ala Blanca Norte Number 2 Colonia","",26.2284,-98.3514,"P","PPL","US","","TX",215,"","",0,43,47,"America/Chicago","2006-01-15"
4669999,"Ala Blanca Norte Number 3 Colonia","Ala Blanca Norte Number 3 Colonia","",26.2253,-98.3542,"P","PPL","US","","TX",215,"","",0,43,47,"America/Chicago","2006-01-15"
4670000,"Ala Blanca Norte Number 4 Colonia","Ala Blanca Norte Number 4 Colonia","",26.2273,-98.3533,"P","PPL","US","","TX",215,"","",0,43,47,"America/Chicago","2006-01-15"
4670002,"Akin Development Colonia","Akin Development Colonia","Akin Development Colonia,Akin Development Subdivision Colonia",26.2373,-98.3842,"P","PPL","US","","TX",215,"","",0,46,45,"America/Chicago","2006-01-15"
4670005,"Alabama-Coushatta Reservation","Alabama-Coushatta Reservation","Alabama and Coushatta Indian Reservation,Alabama and Coushatti Indian Reservation,Alabama-Coushatta Reservation",30.7285,-94.6978,"A","ADMD","US","","TX",373,"","",0,70,84,"America/Chicago","2013-03-08"
4670006,"Alabama-Arkansas Colonia","Alabama-Arkansas Colonia","Alabama-Arkansas Colonia,La Coma Colonia",25.8654,-97.3833,"P","PPL","US","","TX","061","","",0,5,10,"America/Chicago","2006-01-15"
4670021,"Alamo Beach","Alamo Beach","",28.58,-96.5864,"P","PPL","US","","TX","057","","",0,4,9,"America/Chicago","2006-01-15"
4670029,"Alamo Heights","Alamo Heights","Alamo Khajts,alamw hayts,alamw hayts  tgzas,Аламо Хајтс,آلامو هایتس، تگزاس,ألامو هايتس",29.4849,-98.4659,"P","PPL","US","","TX","029","","",8038,244,248,"America/Chicago","2017-03-09"
