"2219905","Al Khums","Al Khums","Al Hums,Al Khums,Al Ĥums,Al-Chums,Al-Khums,El Choms,Gorad Al'-Khums,Homs,Humsas,Khoms,Khums,Kums,Labdah,Lebda,alkhms,alkhms  lyby,alkhums,el-khumsi,fumusu,hu mu si,humseu,khms  lybya,Горад Аль-Хумс,Хомс,Хумс,אל-חומס,الخمس,الخمس، لیبی,الخُمس,خمس، لیبیا,ელ-ხუმსი,フムス,胡姆斯,훔스","32.6486","14.2619","P","PPLA","LY","","82","","","","201943",\N,"27","Africa/Tripoli","2012-01-16"
"8615229","Al Kish Number 1","Al Kish Number 1","Al Kish Number 1,Sha`biyat al Kish Raqm Wahid,Sha‘bīyat al Kīsh Raqm Wāḩid,shʿbyt alkysh rqm 1,شعبية الكيش رقم 1","32.0832","20.0692","P","PPLX","LY","","69","","","","0",\N,"10","Africa/Tripoli","2013-09-11"
"8615230","Al Kish Number 2","Al Kish Number 2","Al Kish Number 2,Sha`biyat al Kish Raqam Ithnayn,Sha‘bīyat al Kīsh Raqam Ithnayn,shʿbyt alkysh rqm 2,شعبية الكيش رقم 2","32.0872","20.0776","P","PPLX","LY","","69","","","","0",\N,"13","Africa/Tripoli","2013-09-11"
"2219896","Al Kulaybah","Al Kulaybah","Al Kulaybah,El-Culeba","32.0475","13.0039","P","PPL","LY","","80","","","","0",\N,"771","Africa/Tripoli","2018-07-03"
"88926","Al Kuwayfīyah","Al Kuwayfiyah","Al Kuwayfiyah,Al Kuwayfīyah,Al-Kuwaifia,Coefia,Coèfia,El-Coefia,El-Coèfia,alkwyfyt,الكويفية","32.2016","20.1691","P","PPL","LY","","69","","","","0",\N,"7","Africa/Tripoli","2018-04-05"
"88925","Al Labbah","Al Labbah","Al Labbah,El-Lebba","29.0333","21.5667","P","PPL","LY","","83","","","","0",\N,"39","Africa/Tripoli","2018-07-03"
"2219890","Al Lamāmīsh","Al Lamamish","Al Lamamish,Al Lamāmīsh,El-Lamamisc,El-Lamamìsc","32.1786","13.0786","P","PPL","LY","","80","","","","0",\N,"534","Africa/Tripoli","2018-07-03"
"88923","Al Lathāmah","Al Lathamah","Al Lathamah,Al Lathāmah,allthamt,اللثامة","32.1459","20.0911","P","PPLX","LY","","69","","","","0",\N,"6","Africa/Tripoli","2013-09-05"
"8615330","Al Laythī","Al Laythi","Al Laythi,Al Laythī,Al Layti,Al Laytī,allythy,الليثي","32.0971","20.1292","P","PPLX","LY","","69","","","","0",\N,"21","Africa/Tripoli","2018-05-19"
"2219891","Al La‘āqīb","Al La`aqib","","32.0678","12.6764","P","PPL","LY","","80","","","","0",\N,"764","Africa/Tripoli","2018-07-03"
